Monto	Unidad Monetaria	Valor UF	M2	Baños	Dormitorios	Comuna
1000000	CLP	25,52	68	2	2	Las Condes
790000	CLP	20,16	43	1	1	Las Condes
1200000	CLP	30,63	114	2	3	Las Condes
1400000	CLP	35,73	122	3	3	Las Condes
1490000	CLP	38,03	102	2	3	Las Condes
1490000	CLP	38,03	102	2	3	Las Condes
1600000	CLP	40,84	85	2	2	Las Condes
18,5	UF	18,5	52	1	1	Las Condes
19,89	UF	19,89	85	1	1	Las Condes
19	UF	19	40	1	1	Las Condes
820000	CLP	20,93	54	1	1	Las Condes
1400000	CLP	35,73	100	2	2	Las Condes
1800000	CLP	45,94	137	3	3	Las Condes
1100000	CLP	28,08	90	2	2	Las Condes
51	UF	51	140	3	3	Las Condes
1300000	CLP	33,18	100	3	3	Las Condes
1100000	CLP	28,08	76	2	2	Las Condes
1100000	CLP	28,08	76	2	2	Las Condes
1100000	CLP	28,08	79	2	2	Las Condes
1800000	CLP	45,94	80	2	2	Las Condes
1600000	CLP	40,84	85	2	2	Las Condes
26	UF	26	60	2	2	Las Condes
850000	CLP	21,7	87	2	3	Las Condes
950000	CLP	24,25	37	1	1	Las Condes
25	UF	25	45	1	1	Las Condes
37	UF	37	120	2	3	Las Condes
1350000	CLP	34,46	124	3	3	Las Condes
21	UF	21	60	1	1	Las Condes
23	UF	23	56	2	2	Las Condes
650000	CLP	16,59	40	1	1	Las Condes
850000	CLP	21,7	70	2	2	Las Condes
44	UF	44	116	3	3	Las Condes
680000	CLP	17,36	40	1	1	Las Condes
1650000	CLP	42,11	78	2	2	Las Condes
700000	CLP	17,87	46	1	1	Las Condes
1380000	CLP	35,22	87	2	3	Las Condes
1050000	CLP	26,8	65	2	2	Las Condes
15	UF	15	63	2	3	Las Condes
19,8	UF	19,8	42	1	1	Las Condes
820000	CLP	20,93	68	2	3	Las Condes
1100000	CLP	28,08	112	3	3	Las Condes
22,94	UF	22,94	80	2	2	Las Condes
55	UF	55	134	2	2	Las Condes
1080000	CLP	27,57	84	2	2	Las Condes
35	UF	35	65	2	2	Las Condes
2350000	CLP	59,98	213	3	3	Las Condes
1200000	CLP	30,63	80	2	3	Las Condes
1350000	CLP	34,46	84	2	2	Las Condes
28	UF	28	44	1	1	Las Condes
30	UF	30	75	2	2	Las Condes
1950000	CLP	49,77	160	3	3	Las Condes
1290000	CLP	32,93	109	2	2	Las Condes
50	UF	50	130	3	3	Las Condes
50	UF	50	105	1	1	Las Condes
130	UF	130	334	2	2	Las Condes
34	UF	34	68	2	2	Las Condes
1290000	CLP	32,93	84	2	2	Las Condes
800000	CLP	20,42	75	2	3	Las Condes
950000	CLP	24,25	100	2	2	Las Condes
890000	CLP	22,72	44	1	1	Las Condes
44	UF	44	100	3	3	Las Condes
44	UF	44	98	3	3	Las Condes
23	UF	23	44	1	1	Las Condes
100	UF	100	140	3	3	Las Condes
1150000	CLP	29,35	130	2	2	Las Condes
25	UF	25	66	2	2	Las Condes
1700000	CLP	43,39	132	3	3	Las Condes
70	UF	70	170	3	3	Las Condes
1650000	CLP	42,11	85	2	2	Las Condes
1490000	CLP	38,03	102	2	3	Las Condes
1100000	CLP	28,08	75	2	2	Las Condes
1300000	CLP	33,18	95	2	3	Las Condes
1650000	CLP	42,11	90	2	2	Las Condes
44	UF	44	102	3	3	Las Condes
1300000	CLP	33,18	102	2	3	Las Condes
1300000	CLP	33,18	80	2	2	Las Condes
42	UF	42	72	2	2	Las Condes
949990	CLP	24,25	85	2	3	Las Condes
630000	CLP	16,08	38	1	1	Las Condes
680000	CLP	17,36	38	1	1	Las Condes
21	UF	21	37	1	1	Las Condes
42	UF	42	72	2	2	Las Condes
39	UF	39	73	2	2	Las Condes
30	UF	30	70	1	2	Las Condes
70	UF	70	154	3	3	Las Condes
50	UF	50	138	3	3	Las Condes
35	UF	35	71	2	2	Las Condes
42	UF	42	72	2	2	Las Condes
2700000	CLP	68,91	120	2	2	Las Condes
1250000	CLP	31,9	71	2	2	Las Condes
1280000	CLP	32,67	100	3	3	Las Condes
57	UF	57	85	2	2	Las Condes
40	UF	40	111	3	3	Las Condes
1538000	CLP	39,26	93	2	2	Las Condes
1100000	CLP	28,08	90	3	3	Las Condes
26	UF	26	60	2	2	Las Condes
2200000	CLP	56,15	140	3	3	Las Condes
1400000	CLP	35,73	80	2	2	Las Condes
1550000	CLP	39,56	70	2	2	Las Condes
49	UF	49	160	3	3	Las Condes
2400000	CLP	61,26	120	2	2	Las Condes
28	UF	28	50	1	1	Las Condes
649000	CLP	16,56	49	1	1	Las Condes
23	UF	23	56	2	2	Las Condes
34	UF	34	102	2	3	Las Condes
50	UF	50	101	1	1	Las Condes
807305	CLP	20,61	46	1	1	Las Condes
649000	CLP	16,56	50	1	1	Las Condes
48	UF	48	127	3	3	Las Condes
42	UF	42	80	2	2	Las Condes
18	UF	18	45	1	1	Las Condes
33	UF	33	61	2	2	Las Condes
25	UF	25	41	1	1	Las Condes
79	UF	79	140	3	3	Las Condes
649.000	CLP	17	65	1	2	Las Condes
820000	CLP	20,93	54	1	1	Las Condes
58	UF	58	89	3	3	Las Condes
900000	CLP	22,97	50	1	1	Las Condes
2000000	CLP	51,05	120	3	3	Las Condes
1250000	CLP	31,9	56	2	2	Las Condes
1800000	CLP	45,94	120	3	3	Las Condes
1450000	CLP	37,01	67	2	2	Las Condes
34	UF	34	70	2	2	Las Condes
28	UF	28	44	1	1	Las Condes
20	UF	20	59	1	2	Las Condes
35	UF	35	65	2	2	Las Condes
1050000	CLP	26,8	68	2	2	Las Condes
1250000	CLP	31,9	54	1	1	Las Condes
1800000	CLP	45,94	137	3	3	Las Condes
34	UF	34	75	2	2	Las Condes
60	UF	60	140	3	3	Las Condes
35	UF	35	85	2	2	Las Condes
650000	CLP	16,59	36	1	1	Las Condes
690000	CLP	17,61	43	1	1	Las Condes
740000	CLP	18,89	43	1	1	Las Condes
700000	CLP	17,87	38	1	1	Las Condes
750000	CLP	19,14	37	1	1	Las Condes
850000	CLP	21,7	75	2	2	Las Condes
18	UF	18	33	1	1	Las Condes
1200000	CLP	30,63	64	2	2	Las Condes
910000	CLP	23,23	54	2	2	Las Condes
790000	CLP	20,16	45	1	1	Las Condes
44	UF	44	116	3	3	Las Condes
1400000	CLP	35,73	100	2	2	Las Condes
18	UF	18	40	1	1	Las Condes
29	UF	29	120	2	3	Las Condes
950000	CLP	24,25	103	2	3	Las Condes
790000	CLP	20,16	43	1	1	Las Condes
630000	CLP	16,08	35	1	1	Las Condes
21	UF	21	36	1	1	Las Condes
35	UF	35	40	1	1	Las Condes
40	UF	40	140	2	2	Las Condes
700000	CLP	17,87	40	1	1	Las Condes
790000	CLP	20,16	43	1	1	Las Condes
1050000	CLP	26,8	50	1	1	Las Condes
790000	CLP	20,16	43	1	1	Las Condes
28	UF	28	75	2	2	Las Condes
110000	CLP	2,81	92	3	3	Las Condes
1400000	CLP	35,73	90	1	1	Las Condes
670000	CLP	17,1	40	1	1	Las Condes
46	UF	46	120	2	3	Las Condes
42	UF	42	160	2	3	Las Condes
500000	CLP	12,76	28	1	1	Las Condes
46	UF	46	120	3	3	Las Condes
63	UF	63	70	1	1	Las Condes
21	UF	21	70	2	2	Las Condes
44	UF	44	99	3	3	Las Condes
28	UF	28	50	1	1	Las Condes
60	UF	60	132	3	3	Las Condes
690000	CLP	17,61	38	1	1	Las Condes
49	UF	49	125	3	3	Las Condes
50	UF	50	140	2	2	Las Condes
1600000	CLP	40,84	124	2	3	Las Condes
63	UF	63	160	3	3	Las Condes
32	UF	32	75	2	2	Las Condes
750000	CLP	19,14	35	1	1	Las Condes
70	UF	70	150	2	2	Las Condes
75	UF	75	234	3	3	Las Condes
100	UF	100	140	3	3	Las Condes
90	UF	90	140	3	3	Las Condes
44	UF	44	99	3	3	Las Condes
1500000	CLP	38,29	128	3	3	Las Condes
999000	CLP	25,5	60	2	2	Las Condes
57	UF	57	140	3	3	Las Condes
33	UF	33	61	2	2	Las Condes
36	UF	36	75	2	2	Las Condes
23	UF	23	72	2	2	Las Condes
33	UF	33	38	1	1	Las Condes
34	UF	34	67	2	2	Las Condes
1280000	CLP	32,67	83	2	3	Las Condes
42	UF	42	80	2	2	Las Condes
18	UF	18	45	1	1	Las Condes
47	UF	47	90	2	2	Las Condes
80	UF	80	178	3	3	Las Condes
750000	CLP	19,14	45	1	1	Las Condes
50	UF	50	134	2	3	Las Condes
49	UF	49	85	2	2	Las Condes
2000000	CLP	51,05	140	3	3	Las Condes
1300000	CLP	33,18	102	2	3	Las Condes
1900000	CLP	48,5	100	2	2	Las Condes
60	UF	60	147	3	3	Las Condes
41	UF	41	118	3	3	Las Condes
630000	CLP	16,08	45	1	1	Las Condes
23	UF	23	72	2	2	Las Condes
37	UF	37	76	2	2	Las Condes
1500000	CLP	38,29	70	2	2	Las Condes
65	UF	65	145	3	3	Las Condes
1490000	CLP	38,03	102	2	3	Las Condes
950000	CLP	24,25	70	2	2	Las Condes
1100000	CLP	28,08	88	2	2	Las Condes
28	UF	28	70	2	2	Las Condes
100	UF	100	157	3	3	Las Condes
725000	CLP	18,5	42	1	1	Las Condes
28	UF	28	120	2	2	Las Condes
40	UF	40	150	3	3	Las Condes
40	UF	40	140	3	3	Las Condes
39	UF	39	89	2	2	Las Condes
1850000	CLP	47,22	90	2	2	Las Condes
1800000	CLP	45,94	90	2	2	Las Condes
96	UF	96	330	3	3	Las Condes
725000	CLP	18,5	42	1	1	Las Condes
38	UF	38	90	2	2	Las Condes
52	UF	52	180	2	3	Las Condes
1800000	CLP	45,94	140	2	2	Las Condes
32	UF	32	72	2	2	Las Condes
57	UF	57	148	3	3	Las Condes
69	UF	69	240	3	3	Las Condes
850000	CLP	21,7	40	1	1	Las Condes
1700000	CLP	43,39	150	3	3	Las Condes
1965000	CLP	50,15	80	2	2	Las Condes
21	UF	21	36	1	1	Las Condes
950000	CLP	24,25	60	2	2	Las Condes
1300000	CLP	33,18	102	2	3	Las Condes
850000	CLP	21,7	37	1	1	Las Condes
1200000	CLP	30,63	50	1	1	Las Condes
30	UF	30	87	2	3	Las Condes
23	UF	23	47	1	1	Las Condes
1570000	CLP	40,07	90	2	2	Las Condes
1300000	CLP	33,18	120	2	3	Las Condes
36	UF	36	60	2	2	Las Condes
1800000	CLP	45,94	130	2	2	Las Condes
30	UF	30	77	2	2	Las Condes
40	UF	40	150	3	3	Las Condes
21	UF	21	61	2	2	Las Condes
1490000	CLP	38,03	102	2	3	Las Condes
1450000	CLP	37,01	94	2	2	Las Condes
35	UF	35	89	2	2	Las Condes
28	UF	28	53	1	1	Las Condes
80	UF	80	205	3	3	Las Condes
22	UF	22	37	1	1	Las Condes
42	UF	42	105	2	2	Las Condes
42	UF	42	105	2	2	Las Condes
21	UF	21	60	2	2	Las Condes
21	UF	21	47	1	1	Las Condes
950000	CLP	24,25	43	1	1	Las Condes
36	UF	36	124	3	3	Las Condes
26	UF	26	80	2	2	Las Condes
80	UF	80	165	3	3	Las Condes
40	UF	40	117	2	2	Las Condes
1600000	CLP	40,84	70	2	2	Las Condes
1600000	CLP	40,84	120	3	3	Las Condes
36	UF	36	82	2	2	Las Condes
1550000	CLP	39,56	118	3	3	Las Condes
68	UF	68	140	2	2	Las Condes
53	UF	53	67	2	2	Las Condes
850000	CLP	21,7	75	2	2	Las Condes
1200000	CLP	30,63	105	3	3	Las Condes
24	UF	24	50	1	2	Las Condes
890000	CLP	22,72	40	1	1	Las Condes
1850000	CLP	47,22	90	2	2	Las Condes
18	UF	18	31	1	1	Las Condes
67	UF	67	240	3	3	Las Condes
1300000	CLP	33,18	78	2	2	Las Condes
540000	CLP	13,78	38	1	1	Las Condes
17	UF	17	48	1	1	Las Condes
22	UF	22	56	2	2	Las Condes
1000000	CLP	25,52	75	2	2	Las Condes
42	UF	42	146	3	3	Las Condes
725000	CLP	18,5	42	1	1	Las Condes
1965000	CLP	50,15	80	2	2	Las Condes
58	UF	58	150	3	3	Las Condes
1250000	CLP	31,9	120	3	3	Las Condes
600000	CLP	15,31	45	1	1	Las Condes
800000	CLP	20,42	82	2	2	Las Condes
900000	CLP	22,97	70	2	2	Las Condes
1250000	CLP	31,9	47	1	1	Las Condes
17	UF	17	40	1	1	Las Condes
17	UF	17	44	1	1	Las Condes
32	UF	32	106	2	2	Las Condes
1800000	CLP	45,94	160	2	2	Las Condes
1570000	CLP	40,07	160	2	3	Las Condes
32	UF	32	85	2	2	Las Condes
28	UF	28	75	2	2	Las Condes
33	UF	33	61	2	2	Las Condes
1290000	CLP	32,93	110	3	3	Las Condes
29	UF	29	59	1	1	Las Condes
79	UF	79	140	3	3	Las Condes
650000	CLP	16,59	42	1	1	Las Condes
38	UF	38	80	1	1	Las Condes
64	UF	64	135	3	3	Las Condes
2400000	CLP	61,26	130	2	3	Las Condes
890000	CLP	22,72	61	2	2	Las Condes
19	UF	19	40	1	1	Las Condes
28	UF	28	68	2	2	Las Condes
18	UF	18	50	1	1	Las Condes
18	UF	18	31	1	1	Las Condes
32	UF	32	95	2	3	Las Condes
95	UF	95	110	2	2	Las Condes
90	UF	90	140	3	3	Las Condes
1800000	CLP	45,94	96	2	2	Las Condes
30	UF	30	76	1	1	Las Condes
645000	CLP	16,46	30	1	1	Las Condes
980000	CLP	25,01	75	2	2	Las Condes
35	UF	35	80	2	2	Las Condes
38	UF	38	130	3	3	Las Condes
699000	CLP	17,84	55	1	1	Las Condes
870000	CLP	22,21	47	1	1	Las Condes
30	UF	30	74	2	2	Las Condes
32	UF	32	84	2	2	Las Condes
32	UF	32	84	2	2	Las Condes
750000	CLP	19,14	40	1	1	Las Condes
19	UF	19	35	1	1	Las Condes
710000	CLP	18,12	48	2	2	Las Condes
1380000	CLP	35,22	65	2	2	Las Condes
1200000	CLP	30,63	100	2	2	Las Condes
2200000	CLP	56,15	100	2	2	Las Condes
700000	CLP	17,87	38	1	1	Las Condes
45	UF	45	115	3	3	Las Condes
1400000	CLP	35,73	100	2	2	Las Condes
1100000	CLP	28,08	50	1	1	Las Condes
1150000	CLP	29,35	74	2	2	Las Condes
1500000	CLP	38,29	122	3	3	Las Condes
1600000	CLP	40,84	105	2	3	Las Condes
30	UF	30	74	2	2	Las Condes
42	UF	42	72	2	2	Las Condes
1650000	CLP	42,11	60	2	2	Las Condes
1400000	CLP	35,73	90	1	1	Las Condes
32	UF	32	69	1	2	Las Condes
37	UF	37	96	2	3	Las Condes
18	UF	18	35	1	1	Las Condes
33	UF	33	70	2	2	Las Condes
29	UF	29	56	2	2	Las Condes
31	UF	31	56	2	2	Las Condes
850000	CLP	21,7	50	1	1	Las Condes
1500000	CLP	38,29	120	2	3	Las Condes
19	UF	19	42	1	1	Las Condes
26	UF	26	42	1	1	Las Condes
19	UF	19	42	1	1	Las Condes
28	UF	28	82	2	2	Las Condes
630000	CLP	16,08	38	1	1	Las Condes
20	UF	20	40	1	1	Las Condes
17	UF	17	40	1	1	Las Condes
20	UF	20	36	1	1	Las Condes
19	UF	19	42	1	1	Las Condes
740000	CLP	18,89	42	1	1	Las Condes
20	UF	20	40	1	1	Las Condes
2000000	CLP	51,05	170	3	3	Las Condes
35	UF	35	80	2	2	Las Condes
1800000	CLP	45,94	90	2	2	Las Condes
1260000	CLP	32,16	70	2	2	Las Condes
1190000	CLP	30,37	58	2	2	Las Condes
22	UF	22	51	1	1	Las Condes
650000	CLP	16,59	43	1	1	Las Condes
2200000	CLP	56,15	140	3	3	Las Condes
49	UF	49	85	2	2	Las Condes
100	UF	100	140	3	3	Las Condes
90	UF	90	139	3	3	Las Condes
1250000	CLP	31,9	125	3	3	Las Condes
1300000	CLP	33,18	102	2	3	Las Condes
27	UF	27	97	2	3	Las Condes
800000	CLP	20,42	33	1	1	Las Condes
28	UF	28	75	2	3	Las Condes
32	UF	32	65	2	2	Las Condes
3000000	CLP	76,57	156	3	3	Las Condes
950000	CLP	24,25	70	2	2	Las Condes
29	UF	29	112	2	3	Las Condes
1100000	CLP	28,08	75	1	3	Las Condes
1200000	CLP	30,63	92	2	2	Las Condes
1490000	CLP	38,03	100	2	2	Las Condes
36	UF	36	115	2	2	Las Condes
750000	CLP	19,14	90	2	3	Las Condes
1260000	CLP	32,16	70	2	2	Las Condes
820000	CLP	20,93	90	2	3	Las Condes
2400000	CLP	61,26	120	2	3	Las Condes
1300000	CLP	33,18	102	2	3	Las Condes
19	UF	19	66	2	3	Las Condes
850000	CLP	21,7	75	2	2	Las Condes
560000	CLP	14,29	45	1	1	Las Condes
1800000	CLP	45,94	140	3	3	Las Condes
1000000	CLP	25,52	72	2	2	Las Condes
22	UF	22	63	2	2	Las Condes
680000	CLP	17,36	38	1	1	Las Condes
1300000	CLP	33,18	102	2	3	Las Condes
800000	CLP	20,42	48	1	1	Las Condes
16	UF	16	38	1	1	Las Condes
2700000	CLP	68,91	120	2	3	Las Condes
19	UF	19	42	1	1	Las Condes
650000	CLP	16,59	42	1	1	Las Condes
20	UF	20	59	1	2	Las Condes
850000	CLP	21,7	68	2	2	Las Condes
900000	CLP	22,97	80	2	3	Las Condes
25	UF	25	70	2	2	Las Condes
18	UF	18	45	1	1	Las Condes
18	UF	18	41	1	1	Las Condes
1600000	CLP	40,84	105	2	3	Las Condes
1200000	CLP	30,63	85	2	2	Las Condes
18	UF	18	33	1	1	Las Condes
30	UF	30	74	2	2	Las Condes
850000	CLP	21,7	37	1	1	Las Condes
910000	CLP	23,23	56	2	2	Las Condes
18	UF	18	50	1	1	Las Condes
760000	CLP	19,4	47	1	1	Las Condes
23	UF	23	60	2	2	Las Condes
910000	CLP	23,23	56	2	2	Las Condes
1450000	CLP	37,01	107	3	3	Las Condes
900000	CLP	22,97	78	2	2	Las Condes
33	UF	33	61	2	2	Las Condes
760000	CLP	19,4	45	1	1	Las Condes
800000	CLP	20,42	37	1	1	Las Condes
650000	CLP	16,59	50	1	1	Las Condes
35	UF	35	90	2	2	Las Condes
640000	CLP	16,34	31	1	1	Las Condes
1400000	CLP	35,73	110	3	3	Las Condes
130	UF	130	226	3	3	Las Condes
855000	CLP	21,82	33	1	1	Las Condes
1650000	CLP	42,11	88	2	2	Las Condes
49	UF	49	85	2	2	Las Condes
1850000	CLP	47,22	90	2	2	Las Condes
500000	CLP	12,76	28	1	1	Las Condes
24	UF	24	90	3	3	Las Condes
31	UF	31	63	2	2	Las Condes
19	UF	19	42	1	1	Las Condes
1100000	CLP	28,08	50	1	1	Las Condes
2400000	CLP	61,26	120	2	3	Las Condes
750000	CLP	19,14	67	2	2	Las Condes
27	UF	27	65	2	2	Las Condes
1280000	CLP	32,67	100	2	3	Las Condes
1390000	CLP	35,48	68	2	2	Las Condes
950000	CLP	24,25	45	1	1	Las Condes
26	UF	26	85	2	2	Las Condes
750000	CLP	19,14	39	1	1	Las Condes
18	UF	18	50	1	1	Las Condes
48	UF	48	150	2	3	Las Condes
39	UF	39	67	2	2	Las Condes
29	UF	29	95	2	2	Las Condes
1900000	CLP	48,5	78	2	2	Las Condes
43	UF	43	100	2	2	Las Condes
1300000	CLP	33,18	70	2	2	Las Condes
990000	CLP	25,27	47	1	1	Las Condes
2000000	CLP	51,05	55	2	2	Las Condes
2300000	CLP	58,7	100	2	3	Las Condes
2000000	CLP	51,05	90	2	2	Las Condes
23	UF	23	56	2	2	Las Condes
23	UF	23	65	2	2	Las Condes
23	UF	23	56	2	2	Las Condes
23	UF	23	65	2	2	Las Condes
3000000	CLP	76,57	145	3	3	Las Condes
100	UF	100	113	3	3	Las Condes
120	UF	120	113	3	3	Las Condes
2500000	CLP	63,81	55	2	2	Las Condes
23	UF	23	70	2	2	Las Condes
1150000	CLP	29,35	33	1	1	Las Condes
1180000	CLP	30,12	84	2	2	Las Condes
640000	CLP	16,34	30	1	1	Las Condes
600000	CLP	15,31	64	2	2	Las Condes
1700000	CLP	43,39	85	2	3	Las Condes
54	UF	54	68	2	2	Las Condes
37	UF	37	100	2	2	Las Condes
1100000	CLP	28,08	45	1	1	Las Condes
1400000	CLP	35,73	61	2	2	Las Condes
1800000	CLP	45,94	80	2	2	Las Condes
2200000	CLP	56,15	70	2	2	Las Condes
29	UF	29	42	1	1	Las Condes
2000000	CLP	51,05	80	2	2	Las Condes
29	UF	29	45	1	1	Las Condes
1500000	CLP	38,29	50	1	1	Las Condes
300000	CLP	7,66	100	2	2	Las Condes
2050000	CLP	52,32	80	2	2	Las Condes
3000000	CLP	76,57	100	2	3	Las Condes
700000	CLP	17,87	70	1	1	Las Condes
1800000	CLP	45,94	70	2	2	Las Condes
50	UF	50	85	2	2	Las Condes
1700000	CLP	43,39	80	2	2	Las Condes
950000	CLP	24,25	45	1	1	Las Condes
25	UF	25	40	1	1	Las Condes
1890000	CLP	48,24	29	1	1	Las Condes
2300000	CLP	58,7	75	2	2	Las Condes
1200000	CLP	30,63	75	2	3	Las Condes
1200000	CLP	30,63	109	3	3	Las Condes
2500000	CLP	63,81	84	2	3	Las Condes
2060000	CLP	52,58	100	2	3	Las Condes
1490000	CLP	38,03	129	2	3	Las Condes
25	UF	25	45	1	1	Las Condes
1700000	CLP	43,39	90	2	2	Las Condes
60	UF	60	150	3	3	Las Condes
980000	CLP	25,01	78	2	2	Las Condes
2600000	CLP	66,36	75	2	2	Las Condes
30	UF	30	52	1	1	Las Condes
2700000	CLP	68,91	95	2	2	Las Condes
1150000	CLP	29,35	33	1	1	Las Condes
47	UF	47	85	2	2	Las Condes
2000000	CLP	51,05	65	2	2	Las Condes
2600000	CLP	66,36	72	2	2	Las Condes
1750000	CLP	44,67	60	2	2	Las Condes
1150000	CLP	29,35	33	1	1	Las Condes
27	UF	27	100	2	2	Las Condes
19	UF	19	43	1	1	Las Condes
2400000	CLP	61,26	130	2	2	Las Condes
46	UF	46	110	3	3	Las Condes
1400000	CLP	35,73	90	1	1	Las Condes
1800000	CLP	45,94	125	2	2	Las Condes
1700000	CLP	43,39	136	3	3	Las Condes
2100000	CLP	53,6	136	3	3	Las Condes
1300000	CLP	33,18	70	1	1	Las Condes
830000	CLP	21,18	57	2	2	Las Condes
20	UF	20	45	1	1	Las Condes
23	UF	23	70	2	2	Las Condes
25	UF	25	40	1	1	Las Condes
2700000	CLP	68,91	126	2	2	Las Condes
40	UF	40	90	2	3	Las Condes
3500000	CLP	89,33	120	2	3	Las Condes
22	UF	22	60	1	1	Las Condes
22	UF	22	43	2	2	Las Condes
850000	CLP	21,7	39	1	1	Las Condes
1600000	CLP	40,84	56	2	2	Las Condes
3000000	CLP	76,57	66	2	2	Las Condes
27	UF	27	49	1	2	Las Condes
750000	CLP	19,14	55	2	2	Las Condes
31	UF	31	60	2	2	Las Condes
1100000	CLP	28,08	45	1	1	Las Condes
2600000	CLP	66,36	142	3	3	Las Condes
580000	CLP	14,8	35	1	1	Las Condes
950000	CLP	24,25	70	2	2	Las Condes
700000	CLP	17,87	55	1	1	Las Condes
850000	CLP	21,7	44	1	1	Las Condes
950000	CLP	24,25	70	2	2	Las Condes
50	UF	50	140	3	3	Las Condes
900000	CLP	22,97	80	2	3	Las Condes
60	UF	60	150	3	3	Las Condes
980000	CLP	25,01	78	2	2	Las Condes
2600000	CLP	66,36	75	2	2	Las Condes
30	UF	30	52	1	1	Las Condes
2700000	CLP	68,91	95	2	2	Las Condes
1150000	CLP	29,35	33	1	1	Las Condes
47	UF	47	85	2	2	Las Condes
2000000	CLP	51,05	65	2	2	Las Condes
2600000	CLP	66,36	72	2	2	Las Condes
1750000	CLP	44,67	60	2	2	Las Condes
1150000	CLP	29,35	33	1	1	Las Condes
27	UF	27	100	2	2	Las Condes
19	UF	19	43	1	1	Las Condes
2400000	CLP	61,26	130	2	2	Las Condes
46	UF	46	110	3	3	Las Condes
1400000	CLP	35,73	90	1	1	Las Condes
1800000	CLP	45,94	125	2	2	Las Condes
1700000	CLP	43,39	136	3	3	Las Condes
2100000	CLP	53,6	136	3	3	Las Condes
1300000	CLP	33,18	70	1	1	Las Condes
830000	CLP	21,18	57	2	2	Las Condes
20	UF	20	45	1	1	Las Condes
23	UF	23	70	2	2	Las Condes
25	UF	25	40	1	1	Las Condes
270000	CLP	6,89	126	2	2	Las Condes
40	UF	40	90	2	3	Las Condes
3500000	CLP	89,33	120	2	3	Las Condes
22	UF	22	60	1	1	Las Condes
22	UF	22	43	2	2	Las Condes
850000	CLP	21,7	39	1	1	Las Condes
1600000	CLP	40,84	56	2	2	Las Condes
3000000	CLP	76,57	66	2	2	Las Condes
27	UF	27	49	1	2	Las Condes
750000	CLP	19,14	55	2	2	Las Condes
31	UF	31	60	2	2	Las Condes
1100000	CLP	28,08	45	1	1	Las Condes
2600000	CLP	66,36	142	3	3	Las Condes
580000	CLP	14,8	35	1	1	Las Condes
950000	CLP	24,25	70	2	2	Las Condes
700000	CLP	17,87	55	1	1	Las Condes
850000	CLP	21,7	44	1	1	Las Condes
950000	CLP	24,25	70	2	2	Las Condes
50	UF	50	140	3	3	Las Condes
900000	CLP	22,97	80	2	3	Las Condes
1400000	CLP	35,73	75	2	2	Las Condes
2700000	CLP	68,91	136	3	3	Las Condes
1200000	CLP	30,63	120	3	3	Las Condes
1500000	CLP	38,29	45	1	1	Las Condes
1150000	CLP	29,35	100	2	3	Las Condes
39	UF	39	115	3	3	Las Condes
700000	CLP	17,87	70	1	1	Las Condes
49	UF	49	85	2	2	Las Condes
1300000	CLP	33,18	75	2	2	Las Condes
33	UF	33	61	2	2	Las Condes
30	UF	30	74	2	2	Las Condes
1800000	CLP	45,94	124	3	3	Las Condes
1500000	CLP	38,29	83	3	3	Las Condes
24	UF	24	70	2	2	Las Condes
24	UF	24	70	2	2	Las Condes
540000	CLP	13,78	45	1	1	Las Condes
1300000	CLP	33,18	110	3	3	Las Condes
22	UF	22	41	1	1	Las Condes
1550000	CLP	39,56	100	3	3	Las Condes
700000	CLP	17,87	81	2	2	Las Condes
49	UF	49	81	2	2	Las Condes
1800000	CLP	45,94	132	3	3	Las Condes
21	UF	21	55	1	1	Las Condes
30	UF	30	94	2	2	Las Condes
850000	CLP	21,7	70	2	3	Las Condes
670000	CLP	17,1	45	1	1	Las Condes
58	UF	58	220	3	3	Las Condes
1200000	CLP	30,63	112	3	3	Las Condes
50	UF	50	180	2	3	Las Condes
60	UF	60	120	3	3	Las Condes
20	UF	20	43	2	2	Las Condes
63	UF	63	63	2	2	Las Condes
900000	CLP	22,97	75	2	2	Las Condes
50	UF	50	160	3	3	Las Condes
1090000	CLP	27,82	120	2	3	Las Condes
1500000	CLP	38,29	170	2	3	Las Condes
28	UF	28	60	2	2	Las Condes
25	UF	25	65	2	2	Las Condes
850000	CLP	21,7	45	1	1	Las Condes
2500000	CLP	63,81	145	3	3	Las Condes
900000	CLP	22,97	40	1	1	Las Condes
1400000	CLP	35,73	80	2	2	Las Condes
1200000	CLP	30,63	92	2	2	Las Condes
750000	CLP	19,14	36	1	1	Las Condes
35	UF	35	102	2	2	Las Condes
47	UF	47	85	2	2	Las Condes
950000	CLP	24,25	100	2	3	Las Condes
22	UF	22	38	1	1	Las Condes
850000	CLP	21,7	70	2	2	Las Condes
900000	CLP	22,97	60	2	2	Las Condes
28	UF	28	45	1	1	Las Condes
20	UF	20	59	1	2	Las Condes
22	UF	22	50	2	2	Las Condes
820000	CLP	20,93	46	1	1	Las Condes
1190000	CLP	30,37	90	3	3	Las Condes
950000	CLP	24,25	80	2	3	Las Condes
695000	CLP	17,74	35	1	1	Las Condes
1400000	CLP	35,73	120	3	3	Las Condes
29	UF	29	70	2	2	Las Condes
33	UF	33	61	2	2	Las Condes
630000	CLP	16,08	30	1	1	Las Condes
1600000	CLP	40,84	105	2	3	Las Condes
750000	CLP	19,14	35	1	1	Las Condes
1400000	CLP	35,73	102	2	2	Las Condes
650000	CLP	16,59	35	1	1	Las Condes
